customer_id,age_group,household_size,household_type,income_decile,income_level,residence_type,disposable_income,monthly_food_budget,mart_fresh_budget,price_sensitivity,freshness_sensitivity,basket_size_factor,visit_lambda_year,visit_frequency,preferred_category,pref_produce,pref_meat,pref_dairy,pref_deli,pref_cheese
CUS006497,50s,3~4,family,8,high,apartment,5406144,458910,20651,0.3275,0.7409,1.11,59.0,medium,produce,0.3036,0.1487,0.2478,0.0835,0.2164
CUS006498,30s,3~4,family,9,high,villa,6734142,732310,32954,0.3778,0.6964,1.11,104.9,medium,produce,0.5606,0.1305,0.1195,0.1174,0.072
CUS006499,60_plus,3~4,family,7,middle,apartment,4564124,538477,24231,0.4639,0.7548,1.11,66.3,medium,produce,0.546,0.2323,0.151,0.0586,0.0121
CUS006500,50s,2,couple,2,low,apartment,1372460,322192,14499,0.6795,0.6424,1.0,117.9,high,produce,0.3927,0.1693,0.1345,0.1101,0.1933
CUS006501,30s,3~4,family,10,high,apartment,10674991,819234,36866,0.3871,0.8143,1.11,96.7,medium,produce,0.2881,0.2557,0.175,0.2479,0.0334
CUS006502,40s,2,couple,7,middle,villa,4564124,478597,21537,0.4909,0.6725,1.0,142.6,high,produce,0.4827,0.2948,0.1152,0.0636,0.0437
CUS006503,40s,2,couple,5,middle,apartment,3185740,328572,14786,0.5283,0.8994,1.0,55.0,low,dairy,0.3728,0.0789,0.3801,0.0957,0.0724
CUS006504,20s,1,single,4,middle,apartment,2650689,200255,9011,0.5245,0.533,0.897,111.5,high,meat,0.2731,0.3571,0.1203,0.1212,0.1283
CUS006505,20s,1,single,10,high,single_household,10674991,447784,20150,0.191,0.7035,0.897,86.2,medium,produce,0.4471,0.1012,0.356,0.0479,0.0479
CUS006506,40s,3~4,family,1,low,villa,597808,274501,12353,0.8437,0.8951,1.11,112.1,high,produce,0.3801,0.2826,0.1985,0.0673,0.0715
CUS006507,30s,3~4,family,10,high,apartment,10674991,781416,35164,0.3988,0.7404,1.11,113.7,high,meat,0.2252,0.329,0.258,0.0948,0.0931
CUS006508,40s,1,single,7,middle,apartment,4564124,237222,10675,0.47,0.6706,0.897,88.4,medium,produce,0.2706,0.2624,0.2572,0.134,0.0758
CUS006509,40s,2,couple,6,middle,apartment,3778538,460327,20715,0.3614,0.672,1.0,87.5,medium,produce,0.4453,0.3047,0.1048,0.0606,0.0846
CUS006510,50s,2,couple,2,low,single_household,1372460,270854,12188,0.8244,0.7547,1.0,89.2,medium,produce,0.4809,0.2457,0.0596,0.1312,0.0826
CUS006511,40s,1,single,1,low,villa,597808,168329,7575,0.7778,0.6471,0.897,85.7,medium,produce,0.4025,0.2159,0.1129,0.1702,0.0985
CUS006512,40s,3~4,family,8,high,villa,5406144,817194,36774,0.4314,0.9465,1.11,179.4,high,produce,0.3929,0.2872,0.1431,0.1629,0.014
CUS006513,40s,5+,family,10,high,villa,10674991,879423,39574,0.3756,0.8762,1.252,62.7,medium,produce,0.4581,0.226,0.1122,0.1013,0.1024
CUS006514,60_plus,2,senior,2,low,apartment,1372460,327019,14716,0.7194,0.696,1.0,155.0,high,produce,0.4886,0.2364,0.1012,0.0573,0.1164
CUS006515,40s,3~4,family,4,middle,apartment,2650689,420496,18922,0.6066,0.761,1.11,48.9,low,produce,0.3499,0.2054,0.2076,0.1329,0.1043
CUS006516,40s,2,couple,9,high,single_household,6734142,714146,32137,0.3639,0.7506,1.0,125.9,high,meat,0.1749,0.4571,0.1973,0.1043,0.0664
CUS006517,40s,1,single,1,low,single_household,597808,147490,6637,0.98,0.688,0.897,70.5,medium,meat,0.2093,0.2678,0.1864,0.1801,0.1563
CUS006518,50s,5+,family,6,middle,villa,3778538,449638,20234,0.4616,0.9175,1.252,59.3,medium,produce,0.33,0.2541,0.1679,0.1482,0.0998
CUS006519,60_plus,1,senior,3,low,single_household,2039997,181399,8163,0.5386,0.7169,0.897,52.6,low,produce,0.4268,0.247,0.1754,0.061,0.0899
CUS006520,30s,1,single,2,low,apartment,1372460,159094,7159,0.7242,0.7024,0.897,69.9,medium,produce,0.5123,0.1322,0.1545,0.1682,0.0329
CUS006521,40s,3~4,family,8,high,apartment,5406144,584766,26314,0.443,0.7849,1.11,82.7,medium,produce,0.3258,0.2994,0.1218,0.2069,0.046
CUS006522,60_plus,3~4,family,7,middle,apartment,4564124,593225,26695,0.473,0.884,1.11,51.1,low,meat,0.3462,0.4035,0.1345,0.0343,0.0815
CUS006523,40s,3~4,family,4,middle,apartment,2650689,368112,16565,0.507,0.8248,1.11,83.2,medium,produce,0.4698,0.1851,0.1847,0.1372,0.0232
CUS006524,40s,2,couple,10,high,apartment,10674991,703149,31642,0.1635,0.74,1.0,113.9,high,produce,0.3823,0.2074,0.2198,0.1134,0.077
CUS006525,60_plus,3~4,family,6,middle,villa,3778538,578597,26037,0.3602,0.8706,1.11,127.3,high,produce,0.6321,0.2228,0.1129,0.01,0.0221
CUS006526,50s,2,couple,6,middle,apartment,3778538,486518,21893,0.4656,0.7305,1.0,157.6,high,produce,0.3712,0.2774,0.0334,0.2134,0.1046
CUS006527,60_plus,2,senior,9,high,villa,6734142,727329,32730,0.2611,0.6703,1.0,122.6,high,produce,0.6378,0.1961,0.1084,0.0274,0.0302
CUS006528,50s,2,couple,4,middle,villa,2650689,391756,17629,0.6135,0.6835,1.0,149.2,high,produce,0.4997,0.2141,0.171,0.0807,0.0345
CUS006529,60_plus,2,senior,5,middle,apartment,3185740,477046,21467,0.5783,0.7994,1.0,102.8,medium,meat,0.2972,0.5123,0.1278,0.0576,0.0051
CUS006530,60_plus,1,senior,4,middle,single_household,2650689,198131,8916,0.555,0.7325,0.897,58.5,medium,produce,0.4822,0.2882,0.0761,0.1306,0.0228
CUS006531,50s,3~4,family,4,middle,apartment,2650689,369014,16606,0.4548,0.7563,1.11,59.6,medium,produce,0.3245,0.2491,0.1859,0.1478,0.0926
CUS006532,50s,3~4,family,5,middle,apartment,3185740,412120,18545,0.6114,0.7153,1.11,99.8,medium,meat,0.2193,0.3145,0.2311,0.1773,0.0578
CUS006533,50s,3~4,family,6,middle,apartment,3778538,434786,19565,0.46,0.7556,1.11,83.5,medium,produce,0.3691,0.1897,0.2152,0.0604,0.1656
CUS006534,60_plus,2,senior,1,low,single_household,597808,275412,12394,0.8249,0.9255,1.0,47.8,low,produce,0.5044,0.1734,0.2287,0.0479,0.0456
CUS006535,30s,2,couple,2,low,villa,1372460,338904,15251,0.6775,0.7781,1.0,126.2,high,dairy,0.266,0.1169,0.34,0.1534,0.1237
CUS006536,20s,1,single,6,middle,villa,3778538,190461,8571,0.4,0.6454,0.897,116.3,high,produce,0.5006,0.2105,0.0912,0.1804,0.0173
CUS006537,30s,3~4,family,3,low,apartment,2039997,386417,17389,0.7165,0.6923,1.11,192.2,high,dairy,0.2187,0.2936,0.2948,0.1531,0.0399
CUS006538,30s,1,single,5,middle,apartment,3185740,179550,8080,0.4333,0.636,0.897,108.2,medium,produce,0.3797,0.2292,0.1496,0.1463,0.0952
CUS006539,60_plus,1,senior,3,low,single_household,2039997,208711,9392,0.7167,0.8339,0.897,81.3,medium,produce,0.759,0.1324,0.0624,0.022,0.0241
CUS006540,60_plus,1,senior,7,middle,apartment,4564124,239803,10791,0.4704,0.8563,0.897,88.6,medium,produce,0.3451,0.2519,0.2705,0.0902,0.0423
CUS006541,60_plus,1,senior,3,low,apartment,2039997,160266,7212,0.6869,0.7334,0.897,89.2,medium,produce,0.5081,0.2138,0.1728,0.0352,0.07
CUS006542,60_plus,2,senior,9,high,apartment,6734142,635503,28598,0.3362,0.7532,1.0,72.5,medium,produce,0.5259,0.145,0.1987,0.0968,0.0336
CUS006543,50s,2,couple,4,middle,apartment,2650689,316889,14260,0.6336,0.7494,1.0,92.8,medium,produce,0.3508,0.1561,0.3039,0.1335,0.0557
CUS006544,20s,1,single,10,high,villa,10674991,332659,14970,0.3723,0.5976,0.897,54.9,low,produce,0.4981,0.2047,0.1183,0.0964,0.0825
CUS006545,40s,3~4,family,4,middle,villa,2650689,312786,14075,0.6972,0.7231,1.11,187.0,high,produce,0.4317,0.4085,0.1013,0.0303,0.0282
CUS006546,40s,5+,family,7,middle,apartment,4564124,601367,27062,0.3369,0.8428,1.252,52.1,low,produce,0.4075,0.3114,0.1513,0.0882,0.0415
CUS006547,60_plus,1,senior,6,middle,apartment,3778538,220756,9934,0.4056,0.64,0.897,91.4,medium,produce,0.4204,0.1818,0.2951,0.0211,0.0817
CUS006548,40s,3~4,family,3,low,single_household,2039997,402418,18109,0.5081,0.7169,1.11,40.0,low,produce,0.323,0.208,0.2379,0.1648,0.0664
CUS006549,60_plus,3~4,family,3,low,villa,2039997,407362,18331,0.6077,0.9233,1.11,94.0,medium,produce,0.4101,0.1791,0.1391,0.1586,0.1131
CUS006550,20s,1,single,3,low,apartment,2039997,185996,8370,0.7752,0.6478,0.897,87.5,medium,produce,0.2834,0.2749,0.1119,0.1833,0.1466
CUS006551,40s,3~4,family,10,high,villa,10674991,633363,28501,0.3049,0.7297,1.11,53.0,low,produce,0.3607,0.1743,0.2457,0.1486,0.0706
CUS006552,60_plus,3~4,family,9,high,apartment,6734142,701630,31573,0.5171,0.8327,1.11,46.7,low,produce,0.5536,0.1679,0.1462,0.0999,0.0325
CUS006553,30s,1,single,7,middle,single_household,4564124,299747,13489,0.4845,0.8682,0.897,52.8,low,meat,0.2064,0.392,0.2218,0.0643,0.1155
CUS006554,40s,1,single,2,low,single_household,1372460,134846,6068,0.6295,0.6568,0.897,65.8,medium,produce,0.2955,0.2772,0.2196,0.1095,0.0983
CUS006555,40s,5+,family,6,middle,apartment,3778538,648555,29185,0.5845,0.6404,1.252,132.4,high,produce,0.2809,0.266,0.2056,0.0859,0.1616
CUS006556,60_plus,2,senior,3,low,apartment,2039997,402375,18107,0.6103,0.7346,1.0,44.3,low,produce,0.5199,0.2282,0.1669,0.0475,0.0375
CUS006557,60_plus,3~4,family,10,high,apartment,10674991,876830,39457,0.1921,0.8813,1.11,154.8,high,produce,0.3611,0.1971,0.2835,0.1491,0.0092
CUS006558,20s,1,single,2,low,apartment,1372460,169797,7641,0.5987,0.6582,0.897,129.1,high,produce,0.3285,0.3205,0.1027,0.119,0.1293
CUS006559,60_plus,3~4,family,8,high,apartment,5406144,670810,30186,0.358,0.6555,1.11,51.7,low,produce,0.3319,0.3077,0.1941,0.0847,0.0816
CUS006560,60_plus,3~4,family,7,middle,single_household,4564124,591128,26601,0.4795,0.749,1.11,73.9,medium,produce,0.4133,0.3851,0.0712,0.0921,0.0382
CUS006561,40s,3~4,family,7,middle,single_household,4564124,495866,22314,0.5066,0.7616,1.11,94.0,medium,produce,0.479,0.322,0.0855,0.0459,0.0677
CUS006562,20s,1,single,2,low,single_household,1372460,189089,8509,0.685,0.6391,0.897,103.6,medium,produce,0.2619,0.2559,0.2298,0.1789,0.0735
CUS006563,60_plus,2,senior,4,middle,villa,2650689,359053,16157,0.489,0.6059,1.0,41.9,low,produce,0.3398,0.3391,0.1526,0.0804,0.0882
CUS006564,40s,3~4,family,9,high,villa,6734142,735877,33114,0.485,0.7832,1.11,63.1,medium,produce,0.3681,0.2909,0.1427,0.1213,0.0769
CUS006565,50s,3~4,family,6,middle,apartment,3778538,404846,18218,0.4628,0.7545,1.11,130.4,high,produce,0.5576,0.1924,0.0804,0.0949,0.0746
CUS006566,60_plus,3~4,family,9,high,apartment,6734142,597157,26872,0.3285,0.8487,1.11,102.3,medium,produce,0.3771,0.2215,0.1912,0.1083,0.102
CUS006567,20s,3~4,family,6,middle,villa,3778538,613464,27606,0.5224,0.6642,1.11,117.6,high,produce,0.32,0.226,0.2207,0.1734,0.0599
CUS006568,60_plus,2,senior,6,middle,apartment,3778538,497820,22402,0.4533,0.8417,1.0,54.9,low,produce,0.4668,0.3005,0.1792,0.0332,0.0202
CUS006569,30s,3~4,family,6,middle,apartment,3778538,460619,20728,0.4629,0.6635,1.11,58.1,medium,produce,0.3725,0.1326,0.1631,0.1873,0.1446
CUS006570,60_plus,3~4,family,7,middle,villa,4564124,541009,24345,0.5155,0.7265,1.11,124.2,high,produce,0.4599,0.2481,0.1489,0.0813,0.0619
CUS006571,30s,1,single,5,middle,apartment,3185740,207485,9337,0.6049,0.7901,0.897,109.6,medium,produce,0.3783,0.19,0.1472,0.2428,0.0417
CUS006572,30s,3~4,family,4,middle,villa,2650689,427627,19243,0.5854,0.6869,1.11,116.9,high,deli,0.2101,0.1898,0.1878,0.2916,0.1206
CUS006573,60_plus,2,senior,1,low,apartment,597808,307900,13856,0.9438,0.787,1.0,48.3,low,produce,0.5854,0.1887,0.0986,0.0627,0.0646
CUS006574,50s,3~4,family,7,middle,apartment,4564124,735719,33107,0.3786,0.7788,1.11,43.8,low,produce,0.4508,0.2807,0.2,0.0327,0.0358
CUS006575,60_plus,2,senior,1,low,apartment,597808,275950,12418,0.98,0.8771,1.0,98.1,medium,produce,0.4793,0.2169,0.0541,0.0167,0.233
CUS006576,20s,1,single,3,low,apartment,2039997,185893,8365,0.6901,0.6336,0.897,51.7,low,produce,0.3435,0.219,0.2043,0.1973,0.0359
CUS006577,60_plus,2,senior,10,high,apartment,10674991,640655,28829,0.2806,0.7618,1.0,140.0,high,produce,0.3281,0.2804,0.2597,0.057,0.0749
CUS006578,50s,5+,family,9,high,apartment,6734142,790875,35589,0.3972,0.7998,1.252,76.3,medium,dairy,0.2074,0.2606,0.3346,0.1896,0.0079
CUS006579,20s,1,single,6,middle,villa,3778538,230538,10374,0.5447,0.7572,0.897,119.8,high,dairy,0.2692,0.2425,0.2951,0.1417,0.0514
CUS006580,30s,5+,family,4,middle,apartment,2650689,423462,19056,0.5301,0.7416,1.252,110.1,high,dairy,0.2265,0.1824,0.408,0.1084,0.0746
CUS006581,60_plus,2,senior,6,middle,villa,3778538,415562,18700,0.5128,0.882,1.0,44.9,low,produce,0.5323,0.3096,0.1042,0.0233,0.0307
CUS006582,60_plus,2,senior,5,middle,apartment,3185740,419871,18894,0.6047,0.799,1.0,150.3,high,produce,0.5153,0.1805,0.2165,0.0669,0.0208
CUS006583,50s,3~4,family,5,middle,apartment,3185740,477708,21497,0.5847,0.7177,1.11,65.3,medium,meat,0.3684,0.3906,0.2079,0.0019,0.0312
CUS006584,30s,1,single,3,low,single_household,2039997,208660,9390,0.5765,0.8629,0.897,117.6,high,meat,0.2791,0.3309,0.1629,0.1702,0.057
CUS006585,30s,3~4,family,9,high,apartment,6734142,589693,26536,0.4918,0.7116,1.11,49.8,low,meat,0.3111,0.3427,0.2133,0.0917,0.0413
CUS006586,40s,3~4,family,10,high,apartment,10674991,813446,36605,0.2675,0.8345,1.11,163.7,high,produce,0.3659,0.1808,0.2522,0.0852,0.116
CUS006587,40s,2,couple,8,high,apartment,5406144,702694,31621,0.4238,0.6703,1.0,61.4,medium,meat,0.2486,0.2727,0.1535,0.198,0.1272
CUS006588,60_plus,1,senior,6,middle,single_household,3778538,263980,11879,0.4973,0.7939,0.897,86.0,medium,produce,0.5891,0.2469,0.0615,0.094,0.0085
CUS006589,50s,2,couple,1,low,single_household,597808,248197,11169,0.7825,0.7869,1.0,58.2,medium,produce,0.4782,0.2275,0.0564,0.2021,0.0358
CUS006590,30s,1,single,3,low,apartment,2039997,156871,7059,0.6765,0.8285,0.897,116.1,high,meat,0.2797,0.4476,0.1419,0.0894,0.0414
CUS006591,60_plus,2,senior,8,high,apartment,5406144,559143,25161,0.413,0.7647,1.0,192.5,high,produce,0.4739,0.1579,0.1568,0.0291,0.1823
CUS006592,30s,1,single,1,low,villa,597808,166402,7488,0.98,0.5641,0.897,55.5,medium,produce,0.3529,0.2221,0.2254,0.1308,0.0689
CUS006593,60_plus,1,senior,1,low,apartment,597808,160436,7220,0.8392,0.7991,0.897,119.0,high,produce,0.3815,0.3668,0.189,0.0493,0.0134
CUS006594,40s,1,single,2,low,single_household,1372460,182894,8230,0.7426,0.8757,0.897,71.5,medium,meat,0.2128,0.3229,0.2155,0.1463,0.1025
CUS006595,40s,2,couple,5,middle,villa,3185740,344244,15491,0.4947,0.8724,1.0,53.4,low,meat,0.2597,0.3391,0.1436,0.1504,0.1072
CUS006596,40s,1,single,2,low,apartment,1372460,171142,7701,0.7437,0.7024,0.897,103.5,medium,meat,0.392,0.4154,0.12,0.0533,0.0193
CUS006597,50s,2,couple,7,middle,apartment,4564124,452881,20380,0.5178,0.9298,1.0,119.8,high,produce,0.4125,0.254,0.1229,0.0983,0.1124
CUS006598,60_plus,2,senior,4,middle,villa,2650689,363434,16355,0.5018,0.7522,1.0,52.8,low,produce,0.4051,0.2667,0.1568,0.0544,0.1171
CUS006599,50s,5+,family,8,high,villa,5406144,544316,24494,0.4817,0.6354,1.252,72.1,medium,produce,0.506,0.1242,0.0998,0.1832,0.0868
CUS006600,30s,3~4,family,10,high,single_household,10674991,740290,33313,0.3947,0.6771,1.11,111.1,high,dairy,0.2556,0.1528,0.3191,0.1693,0.1032
CUS006601,60_plus,2,senior,1,low,apartment,597808,301719,13577,0.7754,0.7918,1.0,129.1,high,produce,0.4209,0.3447,0.107,0.0407,0.0867
CUS006602,60_plus,1,senior,5,middle,apartment,3185740,212528,9564,0.6458,0.7366,0.897,53.7,low,produce,0.4211,0.251,0.1889,0.0853,0.0536
CUS006603,50s,1,single,3,low,villa,2039997,175033,7876,0.6795,0.7732,0.897,50.9,low,produce,0.5372,0.256,0.0862,0.0933,0.0273
CUS006604,60_plus,3~4,family,5,middle,apartment,3185740,435643,19604,0.6073,0.8391,1.11,123.4,high,meat,0.3174,0.4026,0.1808,0.0559,0.0434
CUS006605,60_plus,1,senior,6,middle,apartment,3778538,257425,11584,0.5839,0.8262,0.897,110.8,high,produce,0.4487,0.2755,0.1558,0.0802,0.0399
CUS006606,60_plus,3~4,family,9,high,apartment,6734142,605345,27241,0.2386,0.8872,1.11,99.2,medium,produce,0.3512,0.2029,0.2362,0.1335,0.0763
CUS006607,50s,2,couple,9,high,apartment,6734142,677648,30494,0.3856,0.8022,1.0,71.3,medium,meat,0.2619,0.2651,0.2561,0.0855,0.1313
CUS006608,60_plus,1,senior,2,low,villa,1372460,173165,7792,0.6727,0.6517,0.897,74.2,medium,meat,0.3162,0.4807,0.1181,0.0795,0.0054
CUS006609,50s,3~4,family,10,high,villa,10674991,669278,30118,0.3018,0.8283,1.11,60.7,medium,meat,0.2755,0.2795,0.2342,0.1045,0.1063
CUS006610,30s,1,single,5,middle,apartment,3185740,200264,9012,0.5543,0.6815,0.897,120.4,high,produce,0.4127,0.236,0.1599,0.1341,0.0573
CUS006611,60_plus,1,senior,4,middle,villa,2650689,194389,8747,0.5197,0.7481,0.897,150.1,high,produce,0.4701,0.1059,0.2148,0.115,0.0942
CUS006612,60_plus,1,senior,8,high,apartment,5406144,348833,15698,0.3561,0.698,0.897,65.8,medium,produce,0.5319,0.1722,0.2098,0.0377,0.0483
CUS006613,60_plus,1,senior,2,low,single_household,1372460,222047,9992,0.6807,0.8437,0.897,119.9,high,produce,0.4404,0.1506,0.1919,0.1152,0.1019
CUS006614,60_plus,2,senior,7,middle,apartment,4564124,478835,21548,0.5504,0.7828,1.0,77.2,medium,produce,0.4987,0.2368,0.2097,0.0172,0.0376
CUS006615,40s,2,couple,10,high,apartment,10674991,605437,27245,0.1913,0.7229,1.0,78.5,medium,produce,0.4409,0.2831,0.1346,0.0241,0.1173
CUS006616,60_plus,2,senior,9,high,apartment,6734142,434166,19537,0.3856,0.797,1.0,118.2,high,produce,0.487,0.2588,0.1133,0.1192,0.0217
CUS006617,20s,1,single,1,low,single_household,597808,158298,7123,0.8054,0.5045,0.897,112.4,high,produce,0.3684,0.1858,0.0966,0.1877,0.1615
CUS006618,30s,1,single,2,low,single_household,1372460,200675,9030,0.6518,0.7307,0.897,66.6,medium,produce,0.3983,0.1791,0.2155,0.1784,0.0287
CUS006619,50s,1,single,1,low,single_household,597808,129563,5830,0.8664,0.7084,0.897,88.4,medium,cheese,0.2808,0.181,0.2018,0.0377,0.2987
CUS006620,40s,2,couple,5,middle,villa,3185740,330924,14892,0.5818,0.7341,1.0,41.4,low,produce,0.4161,0.2756,0.1132,0.148,0.0472
CUS006621,60_plus,2,senior,8,high,villa,5406144,582530,26214,0.4941,0.7929,1.0,84.8,medium,produce,0.5597,0.1661,0.2412,0.0218,0.0112
CUS006622,60_plus,2,senior,1,low,villa,597808,306335,13785,0.8256,0.8615,1.0,64.8,medium,produce,0.539,0.26,0.1338,0.0244,0.0428
CUS006623,30s,3~4,family,9,high,villa,6734142,697733,31398,0.4801,0.6783,1.11,59.1,medium,produce,0.4022,0.2287,0.2726,0.063,0.0335
CUS006624,50s,2,couple,6,middle,apartment,3778538,399840,17993,0.5416,0.7797,1.0,51.5,low,produce,0.3875,0.2507,0.1401,0.1544,0.0673
CUS006625,60_plus,2,senior,1,low,apartment,597808,292626,13168,0.8089,0.7184,1.0,65.8,medium,produce,0.377,0.2633,0.2739,0.0406,0.0451
CUS006626,20s,1,single,3,low,apartment,2039997,193741,8718,0.629,0.8008,0.897,106.9,medium,meat,0.3027,0.3032,0.1001,0.25,0.0439
CUS006627,20s,1,single,5,middle,villa,3185740,168912,7601,0.5839,0.6168,0.897,131.5,high,meat,0.2757,0.4604,0.0617,0.1266,0.0756
CUS006628,30s,3~4,family,10,high,villa,10674991,677173,30473,0.2567,0.7239,1.11,80.7,medium,meat,0.3115,0.3636,0.1953,0.1084,0.0213
CUS006629,60_plus,1,senior,2,low,villa,1372460,249795,11241,0.8262,0.8618,0.897,168.7,high,produce,0.4358,0.2959,0.1054,0.1165,0.0464
CUS006630,40s,1,single,1,low,single_household,597808,163150,7342,0.8406,0.7563,0.897,91.3,medium,produce,0.435,0.1798,0.249,0.1091,0.0271
CUS006631,40s,1,single,2,low,apartment,1372460,172735,7773,0.7078,0.6742,0.897,67.6,medium,produce,0.3488,0.2256,0.2505,0.157,0.0181
CUS006632,20s,2,couple,7,middle,villa,4564124,551215,24805,0.3969,0.7257,1.0,111.7,high,produce,0.2974,0.2793,0.1012,0.1514,0.1707
CUS006633,40s,5+,family,7,middle,apartment,4564124,665026,29926,0.4236,0.8715,1.252,52.5,low,produce,0.2734,0.2341,0.2465,0.1977,0.0483
CUS006634,50s,5+,family,9,high,apartment,6734142,790277,35562,0.2523,0.7824,1.252,78.4,medium,dairy,0.2623,0.2003,0.2867,0.0915,0.1592
CUS006635,40s,2,couple,3,low,single_household,2039997,305615,13753,0.5006,0.7207,1.0,67.6,medium,meat,0.279,0.319,0.1679,0.0495,0.1847
CUS006636,20s,1,single,5,middle,single_household,3185740,176785,7955,0.511,0.8043,0.897,144.8,high,deli,0.2535,0.2329,0.1579,0.3132,0.0425
CUS006637,60_plus,3~4,family,8,high,apartment,5406144,589845,26543,0.3558,0.6925,1.11,64.3,medium,produce,0.3862,0.2466,0.2494,0.0963,0.0216
CUS006638,40s,2,couple,6,middle,single_household,3778538,405185,18233,0.5434,0.82,1.0,46.3,low,produce,0.4225,0.252,0.2061,0.0854,0.0341
CUS006639,50s,3~4,family,9,high,apartment,6734142,825161,37132,0.2542,0.823,1.11,49.8,low,produce,0.4577,0.159,0.1991,0.0376,0.1466
CUS006640,60_plus,2,senior,6,middle,apartment,3778538,448820,20197,0.5151,0.99,1.0,133.5,high,produce,0.6622,0.1096,0.0393,0.0088,0.1801
CUS006641,60_plus,2,senior,7,middle,apartment,4564124,496943,22362,0.4406,0.8056,1.0,125.6,high,produce,0.5414,0.1532,0.1118,0.1578,0.0358
CUS006642,50s,3~4,family,7,middle,apartment,4564124,682224,30700,0.4743,0.6093,1.11,58.5,medium,produce,0.4224,0.1506,0.1863,0.1049,0.1359
CUS006643,30s,2,couple,2,low,villa,1372460,399400,17973,0.703,0.6596,1.0,97.6,medium,cheese,0.1855,0.2076,0.1402,0.1329,0.3338
CUS006644,50s,3~4,family,6,middle,apartment,3778538,510992,22995,0.497,0.7734,1.11,35.9,low,produce,0.4922,0.1394,0.1479,0.1739,0.0466
CUS006645,50s,1,single,3,low,apartment,2039997,186522,8394,0.6371,0.7167,0.897,137.8,high,produce,0.4365,0.1671,0.1486,0.1371,0.1107
CUS006646,40s,1,single,7,middle,single_household,4564124,263895,11875,0.3351,0.7989,0.897,61.7,medium,produce,0.4186,0.281,0.1458,0.0615,0.093
CUS006647,60_plus,3~4,family,10,high,single_household,10674991,632561,28465,0.3304,0.9384,1.11,187.0,high,produce,0.495,0.3371,0.0991,0.0493,0.0195
CUS006648,60_plus,2,senior,4,middle,apartment,2650689,441901,19886,0.4666,0.6811,1.0,83.1,medium,produce,0.4362,0.27,0.1679,0.0323,0.0937
CUS006649,60_plus,1,senior,2,low,single_household,1372460,201038,9047,0.7368,0.7174,0.897,71.3,medium,produce,0.538,0.1065,0.2357,0.0396,0.0802
CUS006650,60_plus,2,senior,2,low,apartment,1372460,252135,11346,0.7029,0.712,1.0,60.5,medium,produce,0.4428,0.1661,0.2581,0.0804,0.0526
CUS006651,60_plus,1,senior,7,middle,apartment,4564124,234485,10552,0.4962,0.7958,0.897,105.5,medium,produce,0.4627,0.2208,0.1786,0.0309,0.1071
CUS006652,60_plus,3~4,family,10,high,apartment,10674991,587702,26447,0.397,0.8404,1.11,146.9,high,produce,0.4763,0.1873,0.1056,0.0375,0.1932
CUS006653,60_plus,1,senior,5,middle,single_household,3185740,217099,9769,0.5217,0.6592,0.897,38.4,low,produce,0.6168,0.0882,0.22,0.0272,0.0477
CUS006654,40s,1,single,3,low,single_household,2039997,180273,8112,0.5653,0.9504,0.897,94.5,medium,meat,0.2648,0.2687,0.1781,0.245,0.0433
CUS006655,40s,3~4,family,9,high,apartment,6734142,741811,33381,0.4121,0.6385,1.11,42.2,low,produce,0.3631,0.1627,0.2885,0.078,0.1077
CUS006656,50s,3~4,family,7,middle,apartment,4564124,580720,26132,0.4304,0.653,1.11,84.0,medium,produce,0.5504,0.1615,0.1504,0.0894,0.0482
CUS006657,40s,1,single,8,high,apartment,5406144,304885,13720,0.3445,0.8729,0.897,92.9,medium,produce,0.3748,0.2638,0.1204,0.197,0.044
